experiment_accession,experiment_type,species,gene_id,gene_name,comparison_label,expression_value,expression_value_numeric,source_url,ingested_at
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000114480,GBE1,'COVID-19' vs 'normal' in 'lung'.pValue,0.0421471262370329,0.0421471262370329,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000116717,GADD45A,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.8,-1.8,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000116717,GADD45A,'COVID-19' vs 'normal' in 'lung'.pValue,0.0117216581940469,0.0117216581940469,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000117479,SLC19A2,'COVID-19' vs 'normal' in 'lung' .foldChange,-2.7,-2.7,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000117479,SLC19A2,'COVID-19' vs 'normal' in 'lung'.pValue,3.92839683604805e-05,3.92839683604805e-05,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000118503,TNFAIP3,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.2,-1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000118503,TNFAIP3,'COVID-19' vs 'normal' in 'lung'.pValue,0.000427946244587737,0.000427946244587737,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000119138,KLF9,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.5,-1.5,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000119138,KLF9,'COVID-19' vs 'normal' in 'lung'.pValue,0.0178732538507807,0.0178732538507807,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000119508,NR4A3,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.6,-1.6,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000119508,NR4A3,'COVID-19' vs 'normal' in 'lung'.pValue,0.0080992284031859,0.0080992284031859,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000119632,IFI27L2,'COVID-19' vs 'normal' in 'lung' .foldChange,1.6,1.6,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000119632,IFI27L2,'COVID-19' vs 'normal' in 'lung'.pValue,0.0379228735133334,0.0379228735133334,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000119729,RHOQ,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.4,-1.4,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000119729,RHOQ,'COVID-19' vs 'normal' in 'lung'.pValue,0.0074160243874552,0.0074160243874552,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000120738,EGR1,'COVID-19' vs 'normal' in 'lung' .foldChange,-2.0,-2.0,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000120738,EGR1,'COVID-19' vs 'normal' in 'lung'.pValue,7.35749184144819e-06,7.35749184144819e-06,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000121005,CRISPLD1,'COVID-19' vs 'normal' in 'lung' .foldChange,2.5,2.5,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000121005,CRISPLD1,'COVID-19' vs 'normal' in 'lung'.pValue,0.0251753407442112,0.0251753407442112,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000121898,CPXM2,'COVID-19' vs 'normal' in 'lung' .foldChange,2.2,2.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000121898,CPXM2,'COVID-19' vs 'normal' in 'lung'.pValue,0.0135672968424807,0.0135672968424807,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000122679,RAMP3,'COVID-19' vs 'normal' in 'lung' .foldChange,2.2,2.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000122679,RAMP3,'COVID-19' vs 'normal' in 'lung'.pValue,0.000768481420219148,0.000768481420219148,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000123358,NR4A1,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.7,-1.7,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000123358,NR4A1,'COVID-19' vs 'normal' in 'lung'.pValue,0.0406599720890697,0.0406599720890697,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000123473,STIL,'COVID-19' vs 'normal' in 'lung' .foldChange,1.8,1.8,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000123473,STIL,'COVID-19' vs 'normal' in 'lung'.pValue,0.0472946367763744,0.0472946367763744,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000123975,CKS2,'COVID-19' vs 'normal' in 'lung' .foldChange,1.9,1.9,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000123975,CKS2,'COVID-19' vs 'normal' in 'lung'.pValue,0.0298190163696185,0.0298190163696185,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000124256,ZBP1,'COVID-19' vs 'normal' in 'lung' .foldChange,2.7,2.7,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000124256,ZBP1,'COVID-19' vs 'normal' in 'lung'.pValue,0.0034478219796823,0.0034478219796823,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000124635,H2BC11,'COVID-19' vs 'normal' in 'lung' .foldChange,2.1,2.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000124635,H2BC11,'COVID-19' vs 'normal' in 'lung'.pValue,0.0040518959036127,0.0040518959036127,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000125740,FOSB,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.9,-1.9,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000125740,FOSB,'COVID-19' vs 'normal' in 'lung'.pValue,0.0265561433332629,0.0265561433332629,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000125772,GPCPD1,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.1,-1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000125772,GPCPD1,'COVID-19' vs 'normal' in 'lung'.pValue,0.049575561629143,0.049575561629143,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000127249,ATP13A4,'COVID-19' vs 'normal' in 'lung' .foldChange,1.1,1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000127249,ATP13A4,'COVID-19' vs 'normal' in 'lung'.pValue,0.0065138087524986,0.0065138087524986,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000128016,ZFP36,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.4,-1.4,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000128016,ZFP36,'COVID-19' vs 'normal' in 'lung'.pValue,0.0058980795324786,0.0058980795324786,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000128342,LIF,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.8,-1.8,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000128342,LIF,'COVID-19' vs 'normal' in 'lung'.pValue,0.038550573067676,0.038550573067676,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000129521,EGLN3,'COVID-19' vs 'normal' in 'lung' .foldChange,-2.1,-2.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000129521,EGLN3,'COVID-19' vs 'normal' in 'lung'.pValue,0.0021278022112289,0.0021278022112289,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000130300,PLVAP,'COVID-19' vs 'normal' in 'lung' .foldChange,1.7,1.7,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000130300,PLVAP,'COVID-19' vs 'normal' in 'lung'.pValue,0.0065138087524986,0.0065138087524986,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000131389,SLC6A6,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.2,-1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000131389,SLC6A6,'COVID-19' vs 'normal' in 'lung'.pValue,0.034313853019345,0.034313853019345,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000131477,RAMP2,'COVID-19' vs 'normal' in 'lung' .foldChange,1.7,1.7,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000131477,RAMP2,'COVID-19' vs 'normal' in 'lung'.pValue,0.0079276833033042,0.0079276833033042,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000133321,PLAAT4,'COVID-19' vs 'normal' in 'lung' .foldChange,1.7,1.7,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000133321,PLAAT4,'COVID-19' vs 'normal' in 'lung'.pValue,0.0193157445451965,0.0193157445451965,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000133657,ATP13A3,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.4,-1.4,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000133657,ATP13A3,'COVID-19' vs 'normal' in 'lung'.pValue,0.0083967563703798,0.0083967563703798,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000134057,CCNB1,'COVID-19' vs 'normal' in 'lung' .foldChange,2.0,2.0,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
