symbol,geneid,description,pvalue,padj,log2foldchange,stat,basemean,ingested_at,bronze_source_file,series_id,gb_acc,neg_log10_pvalue,dataset_id,input_geneid,input_symbol,target_id,approved_symbol,disease_id,disease_name,score_cancer_biomarkers,score_cancer_gene_census,score_clingen,score_clinical_precedence,score_crispr,score_crispr_screen,score_europepmc,score_eva,score_eva_somatic,score_expression_atlas,score_gene2phenotype,score_gene_burden,score_genomics_england,score_gwas_credible_sets,score_impc,score_intogen,score_orphanet,score_reactome,score_uniprot_literature,score_uniprot_variants
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,HP_0002647,Aortic dissection,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0000432,breast ductal carcinoma in situ,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0008590,Status Asthmaticus,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0000551,intracranial hemorrhage,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0850282,chronic asthma,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0000456,cerebral creatine deficiency syndrome,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0002108,thyroid cancer,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0000217,gastritis,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1001331,"Genital neoplasm, female",,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1000784,microscopic polyangiitis,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0007294,"hand, foot and mouth disease",,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0003898,ankylosing spondylitis,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0016525,familial hyperaldosteronism,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1001770,"Carcinoma, Lewis Lung",,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0010526,Fabry disease,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0009723,Leigh syndrome,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0007157,aspergillosis,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0009783,carotid atherosclerosis,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0000349,clear cell renal carcinoma,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0000557,juvenile dermatomyositis,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,HP_0001541,Ascites,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0005783,NUT midline carcinoma,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1002049,glomerular disease,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0100342,malignant glioma,,,,,,,0.0182379239283486,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0003834,cutaneous lupus erythematosus,,,,,,,,,,0.0171973248002657,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0000191,MALT lymphoma,,,,,,,,,,0.0168218969842254,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0008652,congenital vertical talus,,,,,,,0.0165492272683163,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0005271,allergic disease,,,,,,,0.0151982699402905,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0008758,mitochondrial DNA depletion syndrome 4a,,,,,,,0.0151982699402905,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1000068,Acute Leukemia,,,,,,,0.0151982699402905,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1001345,"Hepatitis, Alcoholic",,,,,,,0.0151982699402905,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0002617,metastatic melanoma,,,,,,,0.0151982699402905,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0002503,cardiac hypertrophy,,,,,,,0.0151982699402905,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,HP_0001888,Decreased total lymphocyte count,,,,,,,0.0151982699402905,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1001312,Endometritis,,,,,,,0.0151982699402905,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MP_0001914,hemorrhage,,,,,,,0.0151982699402905,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0020380,autosomal dominant cerebellar ataxia,,,,,,,0.0151982699402905,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0003929,relapsing-remitting multiple sclerosis,,,,,,,,,,0.0142340902409046,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1001161,rheumatic heart disease,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0008876,Bloom syndrome,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0006510,Herpes Zoster,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0000783,myositis,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0007444,Plasmodium falciparum malaria,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,HP_0010628,Facial palsy,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0000641,papillary thyroid carcinoma,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1001996,Thalassemia,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1001101,periventricular leukomalacia,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0007485,silicosis,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0024879,metastatic carcinoma,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0008119,spinocerebellar ataxia type 1,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0020092,neuroinflammatory disorder,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0004227,Dengue Hemorrhagic Fever,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0021678,gram-negative bacterial infections,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0006790,cerebral amyloid angiopathy,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0002939,medulloblastoma,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1000820,arteriosclerosis obliterans,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0000681,renal cell carcinoma,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0002039,cognitive disorder,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0008021,Cowden syndrome 1,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0002406,dermatitis,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0004240,heroin dependence,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0008526,status epilepticus,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0007540,animal viral hepatitis,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1002000,Takotsubo cardiomyopathy,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0009489,cranial nerve palsy,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0800491,early-infantile DEE,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,HP_0001943,Hypoglycemia,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0005752,eye inflammation,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1001779,chronic myelomonocytic leukemia,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1000756,pityriasis rosea,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0000684,respiratory system disease,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0007305,hepatitis A virus infection,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,HP_0006767,Pituitary prolactin cell adenoma,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0007224,coronavirus infectious disease,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0100192,liver failure,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0003763,cerebrovascular disorder,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1000657,rectum cancer,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0000706,spondyloarthropathy,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0002245,blood platelet disease,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1000307,Invasive Breast Carcinoma,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_1001496,Autosomal dominant polycystic kidney disease,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0007130,acute disseminated encephalomyelitis,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0008549,digestive system neoplasm,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0008573,alcoholic liver disease,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,MONDO_0100244,paroxysmal nocturnal hemoglobinuria,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0022597,aging,,,,,,,0.0121586159522324,,,,,,,,,,,,,
PF4,5196,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.586,NOS0001,5196,PF4,ENSG00000163737,PF4,EFO_0000693,schwannoma,,,,,,,0.0121586159522324,,,,,,,,,,,,,
